,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP Value
2090,PRT,GDP,TOT,MLN_USD,A,2010,289013.6696
2091,PRT,GDP,TOT,MLN_USD,A,2011,282733.9076
2092,PRT,GDP,TOT,MLN_USD,A,2012,278160.9044
2093,PRT,GDP,TOT,MLN_USD,A,2013,291753.1919
2094,PRT,GDP,TOT,MLN_USD,A,2014,298995.4896
2095,PRT,GDP,TOT,MLN_USD,A,2015,305898.8109
2096,PRT,GDP,TOT,MLN_USD,A,2016,316563.9937
2097,PRT,GDP,TOT,MLN_USD,A,2017,326030.0842
2098,PRT,GDP,TOT,USD_CAP,A,1970,2080.839953
2099,PRT,GDP,TOT,USD_CAP,A,1971,2351.998821
2100,PRT,GDP,TOT,USD_CAP,A,1972,2654.505174
2101,PRT,GDP,TOT,USD_CAP,A,1973,3111.385746
2102,PRT,GDP,TOT,USD_CAP,A,1974,3382.236654
2103,PRT,GDP,TOT,USD_CAP,A,1975,3403.0456590000003
2104,PRT,GDP,TOT,USD_CAP,A,1976,3730.079464
2105,PRT,GDP,TOT,USD_CAP,A,1977,4139.158822
2106,PRT,GDP,TOT,USD_CAP,A,1978,4505.445732
2107,PRT,GDP,TOT,USD_CAP,A,1979,5097.518177
2108,PRT,GDP,TOT,USD_CAP,A,1980,5749.795445000001
2109,PRT,GDP,TOT,USD_CAP,A,1981,6333.860498
2110,PRT,GDP,TOT,USD_CAP,A,1982,6828.157328
2111,PRT,GDP,TOT,USD_CAP,A,1983,7054.865648
2112,PRT,GDP,TOT,USD_CAP,A,1984,7143.455424
2113,PRT,GDP,TOT,USD_CAP,A,1985,7562.327837999999
2114,PRT,GDP,TOT,USD_CAP,A,1986,8034.378051000001
2115,PRT,GDP,TOT,USD_CAP,A,1987,8780.054407
2116,PRT,GDP,TOT,USD_CAP,A,1988,9793.481851999999
2117,PRT,GDP,TOT,USD_CAP,A,1989,10863.32576
2118,PRT,GDP,TOT,USD_CAP,A,1990,11755.16347
2119,PRT,GDP,TOT,USD_CAP,A,1991,12712.976540000001
2120,PRT,GDP,TOT,USD_CAP,A,1992,13149.72913
2121,PRT,GDP,TOT,USD_CAP,A,1993,13172.84085
2122,PRT,GDP,TOT,USD_CAP,A,1994,13550.371469999998
2123,PRT,GDP,TOT,USD_CAP,A,1995,14384.56378
2124,PRT,GDP,TOT,USD_CAP,A,1996,14899.395019999998
2125,PRT,GDP,TOT,USD_CAP,A,1997,15783.74986
2126,PRT,GDP,TOT,USD_CAP,A,1998,16677.926180000002
2127,PRT,GDP,TOT,USD_CAP,A,1999,17723.511319999998
2128,PRT,GDP,TOT,USD_CAP,A,2000,18883.894
2129,PRT,GDP,TOT,USD_CAP,A,2001,19556.931669999998
2130,PRT,GDP,TOT,USD_CAP,A,2002,20367.7387
2131,PRT,GDP,TOT,USD_CAP,A,2003,20839.50013
2132,PRT,GDP,TOT,USD_CAP,A,2004,21483.23776
2133,PRT,GDP,TOT,USD_CAP,A,2005,22739.663819999998
2134,PRT,GDP,TOT,USD_CAP,A,2006,24658.5397
2135,PRT,GDP,TOT,USD_CAP,A,2007,25701.415419999998
2136,PRT,GDP,TOT,USD_CAP,A,2008,26631.498330000002
2137,PRT,GDP,TOT,USD_CAP,A,2009,26464.48097
2138,PRT,GDP,TOT,USD_CAP,A,2010,27334.809060000003
2139,PRT,GDP,TOT,USD_CAP,A,2011,26780.130680000002
2140,PRT,GDP,TOT,USD_CAP,A,2012,26454.22685
2141,PRT,GDP,TOT,USD_CAP,A,2013,27899.47614
2142,PRT,GDP,TOT,USD_CAP,A,2014,28746.525810000003
2143,PRT,GDP,TOT,USD_CAP,A,2015,29532.328410000002
2144,PRT,GDP,TOT,USD_CAP,A,2016,30658.466289999997
2145,PRT,GDP,TOT,USD_CAP,A,2017,31652.484310000003
2146,SVK,GDP,TOT,MLN_USD,A,1992,37922.9666
2147,SVK,GDP,TOT,MLN_USD,A,1993,39563.4483
2148,SVK,GDP,TOT,MLN_USD,A,1994,42912.780999999995
2149,SVK,GDP,TOT,MLN_USD,A,1995,46367.7099
2150,SVK,GDP,TOT,MLN_USD,A,1996,50287.8132
2151,SVK,GDP,TOT,MLN_USD,A,1997,54176.0521
2152,SVK,GDP,TOT,MLN_USD,A,1998,57163.9366
2153,SVK,GDP,TOT,MLN_USD,A,1999,57741.1965
2154,SVK,GDP,TOT,MLN_USD,A,2000,61188.0741
2155,SVK,GDP,TOT,MLN_USD,A,2001,66599.3108
2156,SVK,GDP,TOT,MLN_USD,A,2002,71483.3467
2157,SVK,GDP,TOT,MLN_USD,A,2003,75972.8867
2158,SVK,GDP,TOT,MLN_USD,A,2004,81624.4083
2159,SVK,GDP,TOT,MLN_USD,A,2005,89275.3479
2160,SVK,GDP,TOT,MLN_USD,A,2006,101373.9743
2161,SVK,GDP,TOT,MLN_USD,A,2007,113734.9047
2162,SVK,GDP,TOT,MLN_USD,A,2008,127442.7829
2163,SVK,GDP,TOT,MLN_USD,A,2009,124184.0196
2164,SVK,GDP,TOT,MLN_USD,A,2010,134713.5838
2165,SVK,GDP,TOT,MLN_USD,A,2011,139467.3482
2166,SVK,GDP,TOT,MLN_USD,A,2012,144098.0751
2167,SVK,GDP,TOT,MLN_USD,A,2013,151020.734
2168,SVK,GDP,TOT,MLN_USD,A,2014,156749.0236
2169,SVK,GDP,TOT,MLN_USD,A,2015,160121.668
2170,SVK,GDP,TOT,MLN_USD,A,2016,165424.0287
2171,SVK,GDP,TOT,MLN_USD,A,2017,171990.1761
2172,SVK,GDP,TOT,USD_CAP,A,1992,7145.8391409999995
2173,SVK,GDP,TOT,USD_CAP,A,1993,7429.755903
2174,SVK,GDP,TOT,USD_CAP,A,1994,8025.731362
2175,SVK,GDP,TOT,USD_CAP,A,1995,8645.277554
2176,SVK,GDP,TOT,USD_CAP,A,1996,9358.226152
2177,SVK,GDP,TOT,USD_CAP,A,1997,10063.40372
2178,SVK,GDP,TOT,USD_CAP,A,1998,10603.90548
2179,SVK,GDP,TOT,USD_CAP,A,1999,10701.518059999999
2180,SVK,GDP,TOT,USD_CAP,A,2000,11329.64778
2181,SVK,GDP,TOT,USD_CAP,A,2001,12380.14019
2182,SVK,GDP,TOT,USD_CAP,A,2002,13290.175140000001
2183,SVK,GDP,TOT,USD_CAP,A,2003,14123.11061
2184,SVK,GDP,TOT,USD_CAP,A,2004,15165.15945
2185,SVK,GDP,TOT,USD_CAP,A,2005,16572.06371
2186,SVK,GDP,TOT,USD_CAP,A,2006,18804.57776
2187,SVK,GDP,TOT,USD_CAP,A,2007,21075.41399
2188,SVK,GDP,TOT,USD_CAP,A,2008,23574.93219
2189,SVK,GDP,TOT,USD_CAP,A,2009,22921.66236
2190,SVK,GDP,TOT,USD_CAP,A,2010,24809.25482
2191,SVK,GDP,TOT,USD_CAP,A,2011,25836.33899
2192,SVK,GDP,TOT,USD_CAP,A,2012,26654.00879
2193,SVK,GDP,TOT,USD_CAP,A,2013,27899.621339999998
2194,SVK,GDP,TOT,USD_CAP,A,2014,28928.17644
2195,SVK,GDP,TOT,USD_CAP,A,2015,29529.97772
2196,SVK,GDP,TOT,USD_CAP,A,2016,30460.32019
2197,SVK,GDP,TOT,USD_CAP,A,2017,31625.20667
2198,ESP,GDP,TOT,MLN_USD,A,1970,94839.1909
2199,ESP,GDP,TOT,MLN_USD,A,1971,104288.2666
2200,ESP,GDP,TOT,MLN_USD,A,1972,117670.3146
2201,ESP,GDP,TOT,MLN_USD,A,1973,133737.4386
2202,ESP,GDP,TOT,MLN_USD,A,1974,153940.6025
2203,ESP,GDP,TOT,MLN_USD,A,1975,169109.668
2204,ESP,GDP,TOT,MLN_USD,A,1976,184285.6951
2205,ESP,GDP,TOT,MLN_USD,A,1977,201272.4466
2206,ESP,GDP,TOT,MLN_USD,A,1978,218555.7079
2207,ESP,GDP,TOT,MLN_USD,A,1979,236697.7423
2208,ESP,GDP,TOT,MLN_USD,A,1980,263743.9117
2209,ESP,GDP,TOT,MLN_USD,A,1981,287985.6868
2210,ESP,GDP,TOT,MLN_USD,A,1982,309663.8921
2211,ESP,GDP,TOT,MLN_USD,A,1983,327588.3949
2212,ESP,GDP,TOT,MLN_USD,A,1984,345265.8831
2213,ESP,GDP,TOT,MLN_USD,A,1985,364584.6324
2214,ESP,GDP,TOT,MLN_USD,A,1986,384041.0026
2215,ESP,GDP,TOT,MLN_USD,A,1987,415685.75700000004
2216,ESP,GDP,TOT,MLN_USD,A,1988,452156.2596
2217,ESP,GDP,TOT,MLN_USD,A,1989,492410.49100000004
2218,ESP,GDP,TOT,MLN_USD,A,1990,529934.2873
2219,ESP,GDP,TOT,MLN_USD,A,1991,561514.436
2220,ESP,GDP,TOT,MLN_USD,A,1992,579651.0601
2221,ESP,GDP,TOT,MLN_USD,A,1993,587321.1641
2222,ESP,GDP,TOT,MLN_USD,A,1994,614115.0242
2223,ESP,GDP,TOT,MLN_USD,A,1995,644210.856
2224,ESP,GDP,TOT,MLN_USD,A,1996,674634.6304
2225,ESP,GDP,TOT,MLN_USD,A,1997,715449.5198
2226,ESP,GDP,TOT,MLN_USD,A,1998,764800.4669
2227,ESP,GDP,TOT,MLN_USD,A,1999,803987.8868
2228,ESP,GDP,TOT,MLN_USD,A,2000,873445.1939
2229,ESP,GDP,TOT,MLN_USD,A,2001,936694.4194
2230,ESP,GDP,TOT,MLN_USD,A,2002,1009397.694
2231,ESP,GDP,TOT,MLN_USD,A,2003,1056980.7140000002
2232,ESP,GDP,TOT,MLN_USD,A,2004,1124101.118
2233,ESP,GDP,TOT,MLN_USD,A,2005,1209299.233
2234,ESP,GDP,TOT,MLN_USD,A,2006,1368291.9519999998
2235,ESP,GDP,TOT,MLN_USD,A,2007,1474005.407
2236,ESP,GDP,TOT,MLN_USD,A,2008,1537792.1169999999
2237,ESP,GDP,TOT,MLN_USD,A,2009,1501473.156
2238,ESP,GDP,TOT,MLN_USD,A,2010,1488328.594
2239,ESP,GDP,TOT,MLN_USD,A,2011,1498957.406
2240,ESP,GDP,TOT,MLN_USD,A,2012,1496188.343
2241,ESP,GDP,TOT,MLN_USD,A,2013,1519995.295
2242,ESP,GDP,TOT,MLN_USD,A,2014,1566855.239
2243,ESP,GDP,TOT,MLN_USD,A,2015,1617121.9319999998
2244,ESP,GDP,TOT,MLN_USD,A,2016,1687612.987
2245,ESP,GDP,TOT,MLN_USD,A,2017,1769635.784
2246,ESP,GDP,TOT,USD_CAP,A,1970,2764.644958
2247,ESP,GDP,TOT,USD_CAP,A,1971,3012.173605
2248,ESP,GDP,TOT,USD_CAP,A,1972,3368.3456170000004
2249,ESP,GDP,TOT,USD_CAP,A,1973,3793.9589549999996
2250,ESP,GDP,TOT,USD_CAP,A,1974,4325.223668
2251,ESP,GDP,TOT,USD_CAP,A,1975,4702.1910259999995
2252,ESP,GDP,TOT,USD_CAP,A,1976,5063.997186
2253,ESP,GDP,TOT,USD_CAP,A,1977,5465.3817149999995
2254,ESP,GDP,TOT,USD_CAP,A,1978,5868.372794
2255,ESP,GDP,TOT,USD_CAP,A,1979,6298.979832999999
2256,ESP,GDP,TOT,USD_CAP,A,1980,6943.509421
2257,ESP,GDP,TOT,USD_CAP,A,1981,7535.310464
2258,ESP,GDP,TOT,USD_CAP,A,1982,8059.184656
2259,ESP,GDP,TOT,USD_CAP,A,1983,8485.6495
2260,ESP,GDP,TOT,USD_CAP,A,1984,8907.108298000001
2261,ESP,GDP,TOT,USD_CAP,A,1985,9370.972179
2262,ESP,GDP,TOT,USD_CAP,A,1986,9841.093137
2263,ESP,GDP,TOT,USD_CAP,A,1987,10625.799140000001
2264,ESP,GDP,TOT,USD_CAP,A,1988,11532.68684
2265,ESP,GDP,TOT,USD_CAP,A,1989,12535.1281
2266,ESP,GDP,TOT,USD_CAP,A,1990,13469.871980000002
2267,ESP,GDP,TOT,USD_CAP,A,1991,14247.30956
2268,ESP,GDP,TOT,USD_CAP,A,1992,14673.18235
2269,ESP,GDP,TOT,USD_CAP,A,1993,14834.90445
2270,ESP,GDP,TOT,USD_CAP,A,1994,15483.91671
2271,ESP,GDP,TOT,USD_CAP,A,1995,16219.25424
2272,ESP,GDP,TOT,USD_CAP,A,1996,16914.81427
2273,ESP,GDP,TOT,USD_CAP,A,1997,17863.91971
2274,ESP,GDP,TOT,USD_CAP,A,1998,19018.23275
2275,ESP,GDP,TOT,USD_CAP,A,1999,19915.64327
2276,ESP,GDP,TOT,USD_CAP,A,2000,21537.62536
2277,ESP,GDP,TOT,USD_CAP,A,2001,22977.31616
2278,ESP,GDP,TOT,USD_CAP,A,2002,24367.74311
2279,ESP,GDP,TOT,USD_CAP,A,2003,25049.17356
2280,ESP,GDP,TOT,USD_CAP,A,2004,26227.78369
2281,ESP,GDP,TOT,USD_CAP,A,2005,27696.44668
2282,ESP,GDP,TOT,USD_CAP,A,2006,30844.812469999997
2283,ESP,GDP,TOT,USD_CAP,A,2007,32584.783
2284,ESP,GDP,TOT,USD_CAP,A,2008,33442.50046
2285,ESP,GDP,TOT,USD_CAP,A,2009,32381.981710000004
2286,ESP,GDP,TOT,USD_CAP,A,2010,31964.115710000002
2287,ESP,GDP,TOT,USD_CAP,A,2011,32072.68837
2288,ESP,GDP,TOT,USD_CAP,A,2012,31992.803519999998
2289,ESP,GDP,TOT,USD_CAP,A,2013,32622.65998
2290,ESP,GDP,TOT,USD_CAP,A,2014,33728.36272
2291,ESP,GDP,TOT,USD_CAP,A,2015,34844.14437
2292,ESP,GDP,TOT,USD_CAP,A,2016,36331.52557
2293,ESP,GDP,TOT,USD_CAP,A,2017,38016.58624
2294,SWE,GDP,TOT,MLN_USD,A,1960,18191.234
2295,SWE,GDP,TOT,MLN_USD,A,1961,19411.2723
2296,SWE,GDP,TOT,MLN_USD,A,1962,20701.7552
2297,SWE,GDP,TOT,MLN_USD,A,1963,22123.8375
2298,SWE,GDP,TOT,MLN_USD,A,1964,24057.1561
2299,SWE,GDP,TOT,MLN_USD,A,1965,25673.9799
2300,SWE,GDP,TOT,MLN_USD,A,1966,27124.9609
2301,SWE,GDP,TOT,MLN_USD,A,1967,28843.4334
2302,SWE,GDP,TOT,MLN_USD,A,1968,31346.2688
2303,SWE,GDP,TOT,MLN_USD,A,1969,34619.2408
2304,SWE,GDP,TOT,MLN_USD,A,1970,38930.3768
2305,SWE,GDP,TOT,MLN_USD,A,1971,41293.5726
2306,SWE,GDP,TOT,MLN_USD,A,1972,44067.2799
2307,SWE,GDP,TOT,MLN_USD,A,1973,48309.1787
2308,SWE,GDP,TOT,MLN_USD,A,1974,54332.635
2309,SWE,GDP,TOT,MLN_USD,A,1975,60880.1077
2310,SWE,GDP,TOT,MLN_USD,A,1976,64901.314000000006
2311,SWE,GDP,TOT,MLN_USD,A,1977,67826.8666
2312,SWE,GDP,TOT,MLN_USD,A,1978,73860.6104
2313,SWE,GDP,TOT,MLN_USD,A,1979,83028.8748
2314,SWE,GDP,TOT,MLN_USD,A,1980,92055.6241
2315,SWE,GDP,TOT,MLN_USD,A,1981,101107.9484
2316,SWE,GDP,TOT,MLN_USD,A,1982,108721.2438
2317,SWE,GDP,TOT,MLN_USD,A,1983,115161.9445
2318,SWE,GDP,TOT,MLN_USD,A,1984,124291.8067
2319,SWE,GDP,TOT,MLN_USD,A,1985,131039.7453
2320,SWE,GDP,TOT,MLN_USD,A,1986,137281.4933
2321,SWE,GDP,TOT,MLN_USD,A,1987,145505.6224
2322,SWE,GDP,TOT,MLN_USD,A,1988,154453.5369
2323,SWE,GDP,TOT,MLN_USD,A,1989,164718.5898
2324,SWE,GDP,TOT,MLN_USD,A,1990,172100.862
2325,SWE,GDP,TOT,MLN_USD,A,1991,175791.383
2326,SWE,GDP,TOT,MLN_USD,A,1992,177715.5026
2327,SWE,GDP,TOT,MLN_USD,A,1993,178185.5578
2328,SWE,GDP,TOT,MLN_USD,A,1994,189416.1025
2329,SWE,GDP,TOT,MLN_USD,A,1995,201148.3791
2330,SWE,GDP,TOT,MLN_USD,A,1996,208649.0109
2331,SWE,GDP,TOT,MLN_USD,A,1997,216309.615
2332,SWE,GDP,TOT,MLN_USD,A,1998,225552.9986
2333,SWE,GDP,TOT,MLN_USD,A,1999,240476.8918
2334,SWE,GDP,TOT,MLN_USD,A,2000,259738.4397
2335,SWE,GDP,TOT,MLN_USD,A,2001,263842.1392
2336,SWE,GDP,TOT,MLN_USD,A,2002,272994.5041
2337,SWE,GDP,TOT,MLN_USD,A,2003,281920.9144
2338,SWE,GDP,TOT,MLN_USD,A,2004,301643.2024
2339,SWE,GDP,TOT,MLN_USD,A,2005,306709.1695
2340,SWE,GDP,TOT,MLN_USD,A,2006,339821.1677
2341,SWE,GDP,TOT,MLN_USD,A,2007,371163.3324
2342,SWE,GDP,TOT,MLN_USD,A,2008,385875.8925
2343,SWE,GDP,TOT,MLN_USD,A,2009,368645.7357
2344,SWE,GDP,TOT,MLN_USD,A,2010,390392.3744
2345,SWE,GDP,TOT,MLN_USD,A,2011,413450.9069
2346,SWE,GDP,TOT,MLN_USD,A,2012,425753.749
2347,SWE,GDP,TOT,MLN_USD,A,2013,438479.7729
2348,SWE,GDP,TOT,MLN_USD,A,2014,451103.5911
2349,SWE,GDP,TOT,MLN_USD,A,2015,469295.539
2350,SWE,GDP,TOT,MLN_USD,A,2016,485284.0547
2351,SWE,GDP,TOT,MLN_USD,A,2017,505482.93299999996
2352,SWE,GDP,TOT,USD_CAP,A,1970,4840.3354229999995
2353,SWE,GDP,TOT,USD_CAP,A,1971,5099.28876
2354,SWE,GDP,TOT,USD_CAP,A,1972,5425.730004999999
2355,SWE,GDP,TOT,USD_CAP,A,1973,5937.043869
2356,SWE,GDP,TOT,USD_CAP,A,1974,6657.670695000001
2357,SWE,GDP,TOT,USD_CAP,A,1975,7431.737968
2358,SWE,GDP,TOT,USD_CAP,A,1976,7893.705819
2359,SWE,GDP,TOT,USD_CAP,A,1977,8220.535086
2360,SWE,GDP,TOT,USD_CAP,A,1978,8925.854643
2361,SWE,GDP,TOT,USD_CAP,A,1979,10010.82897
2362,SWE,GDP,TOT,USD_CAP,A,1980,11077.81793
2363,SWE,GDP,TOT,USD_CAP,A,1981,12152.53532
2364,SWE,GDP,TOT,USD_CAP,A,1982,13059.75682
2365,SWE,GDP,TOT,USD_CAP,A,1983,13826.779830000001
2366,SWE,GDP,TOT,USD_CAP,A,1984,14908.62599
2367,SWE,GDP,TOT,USD_CAP,A,1985,15693.560459999999
2368,SWE,GDP,TOT,USD_CAP,A,1986,16401.79791
2369,SWE,GDP,TOT,USD_CAP,A,1987,17326.41949
2370,SWE,GDP,TOT,USD_CAP,A,1988,18309.0667
2371,SWE,GDP,TOT,USD_CAP,A,1989,19394.84939
2372,SWE,GDP,TOT,USD_CAP,A,1990,20107.8177
2373,SWE,GDP,TOT,USD_CAP,A,1991,20400.76298
2374,SWE,GDP,TOT,USD_CAP,A,1992,20502.71296
2375,SWE,GDP,TOT,USD_CAP,A,1993,20437.40483
2376,SWE,GDP,TOT,USD_CAP,A,1994,21571.868130000003
2377,SWE,GDP,TOT,USD_CAP,A,1995,22788.111240000002
2378,SWE,GDP,TOT,USD_CAP,A,1996,23600.15959
2379,SWE,GDP,TOT,USD_CAP,A,1997,24452.5401
2380,SWE,GDP,TOT,USD_CAP,A,1998,25483.335059999998
2381,SWE,GDP,TOT,USD_CAP,A,1999,27148.29607
2382,SWE,GDP,TOT,USD_CAP,A,2000,29275.86927
2383,SWE,GDP,TOT,USD_CAP,A,2001,29658.51385
2384,SWE,GDP,TOT,USD_CAP,A,2002,30587.6195
2385,SWE,GDP,TOT,USD_CAP,A,2003,31470.710010000003
2386,SWE,GDP,TOT,USD_CAP,A,2004,33540.13481
2387,SWE,GDP,TOT,USD_CAP,A,2005,33967.08265
2388,SWE,GDP,TOT,USD_CAP,A,2006,37423.17798
2389,SWE,GDP,TOT,USD_CAP,A,2007,40572.723560000006
2390,SWE,GDP,TOT,USD_CAP,A,2008,41853.86487
2391,SWE,GDP,TOT,USD_CAP,A,2009,39645.72089
2392,SWE,GDP,TOT,USD_CAP,A,2010,41628.08825
2393,SWE,GDP,TOT,USD_CAP,A,2011,43755.12286
2394,SWE,GDP,TOT,USD_CAP,A,2012,44724.85125
2395,SWE,GDP,TOT,USD_CAP,A,2013,45673.0733
2396,SWE,GDP,TOT,USD_CAP,A,2014,46524.23047
2397,SWE,GDP,TOT,USD_CAP,A,2015,47891.20938
2398,SWE,GDP,TOT,USD_CAP,A,2016,48853.279780000004
2399,SWE,GDP,TOT,USD_CAP,A,2017,50178.97603
2400,CHE,GDP,TOT,MLN_USD,A,1970,44869.2371
2401,CHE,GDP,TOT,MLN_USD,A,1971,49069.0345
2402,CHE,GDP,TOT,MLN_USD,A,1972,52831.7884
2403,CHE,GDP,TOT,MLN_USD,A,1973,57405.9249
2404,CHE,GDP,TOT,MLN_USD,A,1974,63472.9654
2405,CHE,GDP,TOT,MLN_USD,A,1975,64300.4776
2406,CHE,GDP,TOT,MLN_USD,A,1976,66877.7802
2407,CHE,GDP,TOT,MLN_USD,A,1977,72754.7178
2408,CHE,GDP,TOT,MLN_USD,A,1978,78181.5501
2409,CHE,GDP,TOT,MLN_USD,A,1979,86744.8587
2410,CHE,GDP,TOT,MLN_USD,A,1980,98919.9712
2411,CHE,GDP,TOT,MLN_USD,A,1981,109887.311
2412,CHE,GDP,TOT,MLN_USD,A,1982,115176.2856
2413,CHE,GDP,TOT,MLN_USD,A,1983,120488.9987
2414,CHE,GDP,TOT,MLN_USD,A,1984,128517.712
2415,CHE,GDP,TOT,MLN_USD,A,1985,137502.0628
2416,CHE,GDP,TOT,MLN_USD,A,1986,142883.5594
2417,CHE,GDP,TOT,MLN_USD,A,1987,148852.1255
2418,CHE,GDP,TOT,MLN_USD,A,1988,159112.8677
2419,CHE,GDP,TOT,MLN_USD,A,1989,172457.9754
2420,CHE,GDP,TOT,MLN_USD,A,1990,185409.0735
2421,CHE,GDP,TOT,MLN_USD,A,1991,189825.9134
2422,CHE,GDP,TOT,MLN_USD,A,1992,194068.1821
2423,CHE,GDP,TOT,MLN_USD,A,1993,198435.2605
2424,CHE,GDP,TOT,MLN_USD,A,1994,205231.4949
2425,CHE,GDP,TOT,MLN_USD,A,1995,210519.43300000002
2426,CHE,GDP,TOT,MLN_USD,A,1996,215942.1808
2427,CHE,GDP,TOT,MLN_USD,A,1997,225412.1426
2428,CHE,GDP,TOT,MLN_USD,A,1998,233860.2318
2429,CHE,GDP,TOT,MLN_USD,A,1999,241567.4416
2430,CHE,GDP,TOT,MLN_USD,A,2000,256828.8708
2431,CHE,GDP,TOT,MLN_USD,A,2001,266121.0659
2432,CHE,GDP,TOT,MLN_USD,A,2002,274768.4784
2433,CHE,GDP,TOT,MLN_USD,A,2003,276759.5508
2434,CHE,GDP,TOT,MLN_USD,A,2004,289555.2638
2435,CHE,GDP,TOT,MLN_USD,A,2005,301740.6098
2436,CHE,GDP,TOT,MLN_USD,A,2006,337617.217
2437,CHE,GDP,TOT,MLN_USD,A,2007,375575.6159
2438,CHE,GDP,TOT,MLN_USD,A,2008,402150.9841
2439,CHE,GDP,TOT,MLN_USD,A,2009,400818.7375
2440,CHE,GDP,TOT,MLN_USD,A,2010,415654.4844
2441,CHE,GDP,TOT,MLN_USD,A,2011,444548.7282
2442,CHE,GDP,TOT,MLN_USD,A,2012,462615.2239
2443,CHE,GDP,TOT,MLN_USD,A,2013,486238.7519
2444,CHE,GDP,TOT,MLN_USD,A,2014,506895.0439
2445,CHE,GDP,TOT,MLN_USD,A,2015,527160.4507
2446,CHE,GDP,TOT,MLN_USD,A,2016,534902.6551
2447,CHE,GDP,TOT,MLN_USD,A,2017,547854.0645
2448,CHE,GDP,TOT,USD_CAP,A,1970,7159.603813
2449,CHE,GDP,TOT,USD_CAP,A,1971,7735.577477
2450,CHE,GDP,TOT,USD_CAP,A,1972,8253.201529
2451,CHE,GDP,TOT,USD_CAP,A,1973,8912.383062
2452,CHE,GDP,TOT,USD_CAP,A,1974,9825.548611
2453,CHE,GDP,TOT,USD_CAP,A,1975,10041.42528
2454,CHE,GDP,TOT,USD_CAP,A,1976,10559.68341
2455,CHE,GDP,TOT,USD_CAP,A,1977,11518.33977
2456,CHE,GDP,TOT,USD_CAP,A,1978,12345.9472
2457,CHE,GDP,TOT,USD_CAP,A,1979,13658.80084
2458,CHE,GDP,TOT,USD_CAP,A,1980,15492.000559999999
2459,CHE,GDP,TOT,USD_CAP,A,1981,17091.99557
2460,CHE,GDP,TOT,USD_CAP,A,1982,17809.19511
2461,CHE,GDP,TOT,USD_CAP,A,1983,18588.31586
2462,CHE,GDP,TOT,USD_CAP,A,1984,19756.30869
2463,CHE,GDP,TOT,USD_CAP,A,1985,21046.27384
2464,CHE,GDP,TOT,USD_CAP,A,1986,21738.14064
2465,CHE,GDP,TOT,USD_CAP,A,1987,22488.571640000002
2466,CHE,GDP,TOT,USD_CAP,A,1988,23849.51048
2467,CHE,GDP,TOT,USD_CAP,A,1989,25651.77718
2468,CHE,GDP,TOT,USD_CAP,A,1990,27280.968530000002
2469,CHE,GDP,TOT,USD_CAP,A,1991,27590.622880000003
2470,CHE,GDP,TOT,USD_CAP,A,1992,27951.249710000004
2471,CHE,GDP,TOT,USD_CAP,A,1993,28393.08804
2472,CHE,GDP,TOT,USD_CAP,A,1994,29165.24248
2473,CHE,GDP,TOT,USD_CAP,A,1995,29669.55856
2474,CHE,GDP,TOT,USD_CAP,A,1996,30284.0041
2475,CHE,GDP,TOT,USD_CAP,A,1997,31524.390339999998
2476,CHE,GDP,TOT,USD_CAP,A,1998,32613.258039999997
2477,CHE,GDP,TOT,USD_CAP,A,1999,33505.301139999996
2478,CHE,GDP,TOT,USD_CAP,A,2000,35428.54943
2479,CHE,GDP,TOT,USD_CAP,A,2001,36552.82199
2480,CHE,GDP,TOT,USD_CAP,A,2002,37466.381839999995
2481,CHE,GDP,TOT,USD_CAP,A,2003,37460.72438
2482,CHE,GDP,TOT,USD_CAP,A,2004,38927.08967
2483,CHE,GDP,TOT,USD_CAP,A,2005,40326.87635
2484,CHE,GDP,TOT,USD_CAP,A,2006,44865.23766
2485,CHE,GDP,TOT,USD_CAP,A,2007,49491.6747
2486,CHE,GDP,TOT,USD_CAP,A,2008,52362.64918
2487,CHE,GDP,TOT,USD_CAP,A,2009,51555.31268
2488,CHE,GDP,TOT,USD_CAP,A,2010,52911.37474
2489,CHE,GDP,TOT,USD_CAP,A,2011,56183.817870000006
2490,CHE,GDP,TOT,USD_CAP,A,2012,57849.601720000006
2491,CHE,GDP,TOT,USD_CAP,A,2013,60108.54053
2492,CHE,GDP,TOT,USD_CAP,A,2014,61902.161739999996
2493,CHE,GDP,TOT,USD_CAP,A,2015,63648.303060000006
2494,CHE,GDP,TOT,USD_CAP,A,2016,63888.708679999996
2495,CHE,GDP,TOT,USD_CAP,A,2017,64834.80052999999
2496,TUR,GDP,TOT,MLN_USD,A,1970,62893.0555
2497,TUR,GDP,TOT,MLN_USD,A,1971,69766.2739
2498,TUR,GDP,TOT,MLN_USD,A,1972,78191.6265
2499,TUR,GDP,TOT,MLN_USD,A,1973,85136.1709
2500,TUR,GDP,TOT,MLN_USD,A,1974,97974.4103
2501,TUR,GDP,TOT,MLN_USD,A,1975,114727.0847
2502,TUR,GDP,TOT,MLN_USD,A,1976,133687.21
2503,TUR,GDP,TOT,MLN_USD,A,1977,146814.5524
2504,TUR,GDP,TOT,MLN_USD,A,1978,159485.7833
2505,TUR,GDP,TOT,MLN_USD,A,1979,171574.8435
2506,TUR,GDP,TOT,MLN_USD,A,1980,182473.2995
2507,TUR,GDP,TOT,MLN_USD,A,1981,209196.0798
